date,visitors_pool_total,sportbad_closed,freizeitbad_closed,sauna_closed,kursbecken_closed,event,price_adult_90min,price_adult_max,price_reduced_90min,price_reduced_max,sloop_dummy,sloop_days_since_opening,school_holiday,bank_holiday,yr,month,day,air_humidity_UniOS,air_pressure_UniOS,global_solar_radiation_UniOS,temperature_UniOS,wind_speed_avg_UniOS,wind_speed_max_UniOS,wind_direction_category_UniOS,air_humidity_DWD,air_temperature_daily_max_DWD,air_temperature_daily_mean_DWD,air_temperature_daily_min_DWD,precipitation_DWD,snow_height_DWD,sunshine_hours_DWD,wind_speed_max_DWD
2007-03-03,1576,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,3.0,3,NA,NA,NA,NA,NA,NA,NA,95,7.7,4.0,2.0,2.8,0,0.0,10.8
2007-03-04,2072,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,3.0,4,NA,NA,NA,NA,NA,NA,NA,85,10.8,7.3,3.4,0.4,0,2.1,12.2
2007-03-05,783,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,3.0,5,NA,NA,NA,NA,NA,NA,NA,73,12.4,8.7,5.9,3.8,0,3.2,20.9
2007-03-06,657,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,3.0,6,NA,NA,NA,NA,NA,NA,NA,73,12.8,9.1,6.4,3.9,0,0.3,15.5
2007-03-07,645,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,3.0,7,NA,NA,NA,NA,NA,NA,NA,88,11.7,8.0,5.5,3.2,0,0.1,12.5
2007-03-08,555,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,3.0,8,NA,NA,NA,NA,NA,NA,NA,84,11.2,7.4,5.8,0.0,0,1.0,8.7
2007-03-09,858,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,3.0,9,NA,NA,NA,NA,NA,NA,NA,89,9.5,6.4,3.2,6.9,0,0.1,12.3
2007-03-10,1763,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,3.0,10,NA,NA,NA,NA,NA,NA,NA,82,11.0,6.3,2.3,0.0,0,6.8,9.5
2007-03-11,1785,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,3.0,11,NA,NA,NA,NA,NA,NA,NA,77,14.9,9.0,4.7,0.0,0,9.9,9.5
2007-03-12,661,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,3.0,12,NA,NA,NA,NA,NA,NA,NA,66,17.5,9.4,2.8,0.0,0,10.7,7.4
2007-03-13,546,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,3.0,13,NA,NA,NA,NA,NA,NA,NA,74,16.5,8.7,1.1,0.0,0,8.5,10.2
2007-03-14,633,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,3.0,14,NA,NA,NA,NA,NA,NA,NA,77,12.0,7.3,1.0,0.0,0,4.7,6.8
2007-03-15,560,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,3.0,15,NA,NA,NA,NA,NA,NA,NA,78,13.1,7.1,0.4,0.0,0,8.4,5.9
2007-03-16,727,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,3.0,16,NA,NA,NA,NA,NA,NA,NA,86,10.1,7.1,2.6,1.1,0,0.0,11.7
2007-03-17,1445,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,3.0,17,NA,NA,NA,NA,NA,NA,NA,93,10.0,8.4,6.7,3.8,0,0.0,15.1
2007-03-18,2443,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,3.0,18,NA,NA,NA,NA,NA,NA,NA,87,9.9,5.8,1.0,4.2,0,1.6,21.9
2007-03-19,803,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,3.0,19,NA,NA,NA,NA,NA,NA,NA,90,6.3,1.9,-0.5,6.4,0,2.4,11.6
2007-03-20,599,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,3.0,20,NA,NA,NA,NA,NA,NA,NA,83,8.6,3.4,-1.1,1.6,0,5.1,11.5
2007-03-21,691,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,3.0,21,NA,NA,NA,NA,NA,NA,NA,88,7.0,2.5,-0.6,9.2,0,1.7,15.4
2007-03-22,704,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,3.0,22,NA,NA,NA,NA,NA,NA,NA,90,6.4,3.7,1.0,3.8,0,0.0,15.3
2007-03-23,736,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,3.0,23,NA,NA,NA,NA,NA,NA,NA,77,10.3,5.6,2.5,0.8,0,3.0,15.9
2007-03-24,1301,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,3.0,24,NA,NA,NA,NA,NA,NA,NA,79,12.5,8.3,4.5,0.0,0,1.2,11.6
2007-03-25,1197,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,3.0,25,NA,NA,NA,NA,NA,NA,NA,62,14.4,9.7,4.9,0.0,0,10.0,14.8
2007-03-26,1063,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0,2007.0,3.0,26,NA,NA,NA,NA,NA,NA,NA,59,15.9,10.0,4.2,0.0,0,11.4,13.8
2007-03-27,884,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0,2007.0,3.0,27,NA,NA,NA,NA,NA,NA,NA,56,15.7,10.0,3.4,0.0,0,10.8,11.2
2007-03-28,845,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0,2007.0,3.0,28,NA,NA,NA,NA,NA,NA,NA,51,17.4,11.2,4.1,0.0,0,11.4,8.3
2007-03-29,960,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0,2007.0,3.0,29,NA,NA,NA,NA,NA,NA,NA,67,15.4,10.4,5.9,0.3,0,6.9,11.3
2007-03-30,875,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0,2007.0,3.0,30,NA,NA,NA,NA,NA,NA,NA,76,15.9,9.4,3.2,0.0,0,5.6,8.8
2007-03-31,758,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,1,0,2007.0,3.0,31,NA,NA,NA,NA,NA,NA,NA,62,15.8,10.2,4.7,0.0,0,10.3,13.8
2007-04-01,1476,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,1,0,2007.0,4.0,1,NA,NA,NA,NA,NA,NA,NA,50,16.7,10.7,4.3,0.0,0,11.8,16.7
2007-04-02,1421,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2007.0,4.0,2,NA,NA,NA,NA,NA,NA,NA,56,17.8,10.9,4.1,0.0,0,11.5,8.4
2007-04-03,1620,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2007.0,4.0,3,NA,NA,NA,NA,NA,NA,NA,78,9.2,6.1,3.7,0.4,0,0.1,13.5
2007-04-04,1590,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2007.0,4.0,4,NA,NA,NA,NA,NA,NA,NA,63,11.0,5.5,-0.1,0.0,0,12.3,9.5
2007-04-05,1306,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2007.0,4.0,5,NA,NA,NA,NA,NA,NA,NA,75,16.1,8.3,1.9,0.0,0,5.8,12.7
2007-04-06,1379,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,3,2007.0,4.0,6,NA,NA,NA,NA,NA,NA,NA,74,14.6,9.2,3.7,0.0,0,5.9,7.2
2007-04-07,1133,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2007.0,4.0,7,NA,NA,NA,NA,NA,NA,NA,79,13.7,7.6,3.1,0.1,0,3.3,7.6
2007-04-08,556,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2007.0,4.0,8,NA,NA,NA,NA,NA,NA,NA,73,15.4,9.6,3.7,0.0,0,7.1,9.6
2007-04-09,1061,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,3,2007.0,4.0,9,NA,NA,NA,NA,NA,NA,NA,67,14.9,10.6,6.4,0.0,0,2.5,11.2
2007-04-10,1621,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2007.0,4.0,10,NA,NA,NA,NA,NA,NA,NA,76,14.4,11.5,8.5,0.0,0,0.3,10.9
2007-04-11,1293,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,2,0,2007.0,4.0,11,NA,NA,NA,NA,NA,NA,NA,72,15.8,12.2,7.8,0.0,0,0.0,6.1
2007-04-12,1050,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,2,0,2007.0,4.0,12,NA,NA,NA,NA,NA,NA,NA,72,19.9,13.0,6.0,0.0,0,11.9,8.9
2007-04-13,942,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,2,0,2007.0,4.0,13,NA,NA,NA,NA,NA,NA,NA,67,22.7,15.6,8.2,0.0,0,9.8,10.2
2007-04-14,1823,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,2,0,2007.0,4.0,14,NA,NA,NA,NA,NA,NA,NA,52,26.1,17.3,8.0,0.0,0,12.9,10.0
2007-04-15,2057,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,4.0,15,NA,NA,NA,NA,NA,NA,NA,46,26.4,18.2,9.3,0.0,0,13.2,7.9
2007-04-16,858,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,4.0,16,NA,NA,NA,NA,NA,NA,NA,49,27.6,18.8,9.5,0.0,0,12.8,6.3
2007-04-17,694,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,4.0,17,NA,NA,NA,NA,NA,NA,NA,69,15.0,10.9,5.6,0.0,0,6.1,9.1
2007-04-18,642,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,4.0,18,NA,NA,NA,NA,NA,NA,NA,67,13.1,8.5,2.9,0.0,0,5.4,10.7
2007-04-19,502,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,4.0,19,NA,NA,NA,NA,NA,NA,NA,63,17.6,10.5,2.1,0.0,0,10.9,14.3
2007-04-20,1178,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,4.0,20,NA,NA,NA,NA,NA,NA,NA,62,9.9,6.3,0.6,0.0,0,0.3,8.8
2007-04-21,1656,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,4.0,21,NA,NA,NA,NA,NA,NA,NA,64,13.2,6.7,-1.5,0.0,0,11.9,7.0
2007-04-22,1857,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,4.0,22,NA,NA,NA,NA,NA,NA,NA,52,21.8,12.5,2.0,0.0,0,12.4,6.3
2007-04-23,661,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,4.0,23,NA,NA,NA,NA,NA,NA,NA,58,23.8,15.8,5.6,1.4,0,8.0,9.7
2007-04-24,566,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,4.0,24,NA,NA,NA,NA,NA,NA,NA,73,23.0,16.9,12.7,0.0,0,3.7,6.3
2007-04-25,723,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,4.0,25,NA,NA,NA,NA,NA,NA,NA,66,26.2,19.1,11.3,0.0,0,12.0,7.8
2007-04-26,767,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,4.0,26,NA,NA,NA,NA,NA,NA,NA,53,26.0,19.8,12.5,0.0,0,13.4,8.5
2007-04-27,768,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,4.0,27,NA,NA,NA,NA,NA,NA,NA,54,25.5,18.4,9.3,0.0,0,13.3,10.0
2007-04-28,1306,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,4.0,28,NA,NA,NA,NA,NA,NA,NA,53,26.4,18.7,9.5,0.0,0,13.4,10.2
2007-04-29,1672,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2007.0,4.0,29,NA,NA,NA,NA,NA,NA,NA,51,18.3,12.7,7.8,0.0,0,10.2,13.3
2007-04-30,1468,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0,2007.0,4.0,30,NA,NA,NA,NA,NA,NA,NA,46,18.0,11.5,4.0,0.0,0,10.8,12.7
2007-05-01,1158,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,3,2007.0,5.0,1,NA,NA,NA,NA,NA,NA,NA,50,18.5,12.4,4.9,0.0,0,11.6,10.4
2007-05-02,689,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,2,NA,NA,NA,NA,NA,NA,NA,47,20.0,12.8,3.9,0.0,0,12.9,9.3
2007-05-03,478,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,3,NA,NA,NA,NA,NA,NA,NA,60,21.1,13.7,5.1,0.0,0,11.9,9.1
2007-05-04,568,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,4,NA,NA,NA,NA,NA,NA,NA,54,22.2,15.2,7.0,0.0,0,11.4,10.8
2007-05-05,1463,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,5,NA,NA,NA,NA,NA,NA,NA,54,22.9,15.4,6.1,0.0,0,12.0,9.3
2007-05-06,1570,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,6,NA,NA,NA,NA,NA,NA,NA,66,21.6,13.9,7.8,0.5,0,5.9,9.4
2007-05-07,601,0,1,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,7,NA,NA,NA,NA,NA,NA,NA,96,13.5,11.8,10.4,31.8,0,0.0,8.9
2007-05-08,384,0,1,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,8,NA,NA,NA,NA,NA,NA,NA,87,15.0,11.1,9.0,3.4,0,0.1,15.1
2007-05-09,535,0,1,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,9,NA,NA,NA,NA,NA,NA,NA,79,16.9,12.3,8.4,6.2,0,5.7,11.0
2007-05-10,410,0,1,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,10,NA,NA,NA,NA,NA,NA,NA,90,16.9,12.9,10.0,12.1,0,0.9,14.7
2007-05-11,442,0,1,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,11,NA,NA,NA,NA,NA,NA,NA,95,13.6,11.1,7.8,18.7,0,0.7,18.7
2007-05-12,707,0,1,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,12,NA,NA,NA,NA,NA,NA,NA,87,16.8,12.1,9.0,1.9,0,3.7,15.0
2007-05-13,1152,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,13,NA,NA,NA,NA,NA,NA,NA,80,19.9,15.8,11.0,1.4,0,2.5,12.7
2007-05-14,653,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,14,NA,NA,NA,NA,NA,NA,NA,66,19.1,15.4,12.1,6.4,0,5.3,16.3
2007-05-15,561,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,15,NA,NA,NA,NA,NA,NA,NA,73,16.4,11.4,8.4,0.0,0,5.3,8.8
2007-05-16,641,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,16,NA,NA,NA,NA,NA,NA,NA,88,14.1,9.9,5.2,10.0,0,1.8,14.5
2007-05-17,1717,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,3,2007.0,5.0,17,NA,NA,NA,NA,NA,NA,NA,72,14.9,9.1,4.2,0.0,0,6.8,7.8
2007-05-18,1360,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0,2007.0,5.0,18,NA,NA,NA,NA,NA,NA,NA,73,21.2,14.1,3.4,6.4,0,11.7,10.1
2007-05-19,1254,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,19,NA,NA,NA,NA,NA,NA,NA,75,19.9,15.3,9.2,0.0,0,8.5,10.6
2007-05-20,1483,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,20,NA,NA,NA,NA,NA,NA,NA,76,22.5,16.5,8.4,0.0,0,5.3,9.0
2007-05-21,753,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,21,NA,NA,NA,NA,NA,NA,NA,80,24.2,19.6,14.7,0.0,0,10.1,7.8
2007-05-22,613,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,22,NA,NA,NA,NA,NA,NA,NA,82,23.6,17.9,13.8,0.0,0,3.2,8.1
2007-05-23,640,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,23,NA,NA,NA,NA,NA,NA,NA,58,21.6,16.5,11.1,0.0,0,12.4,6.4
2007-05-24,669,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,24,NA,NA,NA,NA,NA,NA,NA,71,25.4,18.5,9.8,0.0,0,11.7,5.3
2007-05-25,809,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,25,NA,NA,NA,NA,NA,NA,NA,84,24.2,18.5,14.3,4.0,0,7.0,22.5
2007-05-26,1355,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,26,NA,NA,NA,NA,NA,NA,NA,94,17.0,14.8,13.3,9.4,0,0.0,10.2
2007-05-27,2303,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,27,NA,NA,NA,NA,NA,NA,NA,90,20.2,15.4,10.6,3.1,0,1.4,9.5
2007-05-28,2391,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,3,2007.0,5.0,28,NA,NA,NA,NA,NA,NA,NA,90,15.9,13.2,9.4,8.0,0,0.0,5.0
2007-05-29,1438,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0,2007.0,5.0,29,NA,NA,NA,NA,NA,NA,NA,91,12.8,11.1,7.2,13.4,0,0.0,14.3
2007-05-30,705,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,30,NA,NA,NA,NA,NA,NA,NA,62,19.2,13.2,6.4,0.0,0,14.9,8.8
2007-05-31,701,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,5.0,31,NA,NA,NA,NA,NA,NA,NA,70,17.5,14.5,11.3,0.2,0,0.8,6.8
2007-06-01,792,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,6.0,1,NA,NA,NA,NA,NA,NA,NA,64,23.1,17.4,10.0,0.0,0,12.6,10.1
2007-06-02,1270,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,6.0,2,NA,NA,NA,NA,NA,NA,NA,72,22.6,17.6,11.6,0.0,0,7.1,9.9
2007-06-03,1748,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,6.0,3,NA,NA,NA,NA,NA,NA,NA,86,18.5,15.4,13.1,0.0,0,1.6,6.0
2007-06-04,696,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,6.0,4,NA,NA,NA,NA,NA,NA,NA,83,20.5,16.7,12.4,0.0,0,0.8,7.9
2007-06-05,685,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,6.0,5,NA,NA,NA,NA,NA,NA,NA,77,22.8,18.3,14.1,0.0,0,7.5,7.5
2007-06-06,824,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,6.0,6,NA,NA,NA,NA,NA,NA,NA,79,24.4,18.4,12.8,0.0,0,7.4,7.8
2007-06-07,1352,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,2,2007.0,6.0,7,NA,NA,NA,NA,NA,NA,NA,74,27.7,21.9,14.7,0.0,0,8.4,9.7
2007-06-08,1742,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,6.0,8,NA,NA,NA,NA,NA,NA,NA,66,30.0,24.2,17.4,0.0,0,14.2,9.9
2007-06-09,2371,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,6.0,9,NA,NA,NA,NA,NA,NA,NA,81,29.7,21.2,15.9,14.4,0,9.8,20.3
2007-06-10,2586,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,6.0,10,NA,NA,NA,NA,NA,NA,NA,77,27.9,21.4,14.7,0.0,0,10.8,7.4
2007-06-11,1282,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,6.0,11,NA,NA,NA,NA,NA,NA,NA,80,28.5,21.1,17.6,0.0,0,5.7,9.8
2007-06-12,825,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,6.0,12,NA,NA,NA,NA,NA,NA,NA,80,23.9,19.0,16.2,6.8,0,2.6,8.3
2007-06-13,704,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,6.0,13,NA,NA,NA,NA,NA,NA,NA,79,23.0,18.5,15.0,0.0,0,5.5,7.9
2007-06-14,855,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,6.0,14,NA,NA,NA,NA,NA,NA,NA,84,26.6,18.9,14.0,11.7,0,3.9,9.5
2007-06-15,1012,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,6.0,15,NA,NA,NA,NA,NA,NA,NA,90,23.5,18.7,15.5,1.9,0,3.3,8.7
2007-06-16,1405,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,6.0,16,NA,NA,NA,NA,NA,NA,NA,83,21.7,16.4,12.1,3.1,0,4.7,11.3
2007-06-17,2127,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,6.0,17,NA,NA,NA,NA,NA,NA,NA,76,21.8,16.7,12.6,1.5,0,5.1,11.8
2007-06-18,831,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,6.0,18,NA,NA,NA,NA,NA,NA,NA,92,21.8,16.3,14.0,9.4,0,2.0,12.0
2007-06-19,974,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,6.0,19,NA,NA,NA,NA,NA,NA,NA,72,26.6,19.8,13.2,0.0,0,15.3,6.5
2007-06-20,887,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,2007.0,6.0,20,NA,NA,NA,NA,NA,NA,NA,71,26.7,21.0,15.4,0.4,0,8.1,11.9
2007-06-21,832,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0,2007.0,6.0,21,NA,NA,NA,NA,NA,NA,NA,85,19.3,15.7,11.1,5.1,0,0.0,6.5
2007-06-22,810,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0,2007.0,6.0,22,NA,NA,NA,NA,NA,NA,NA,87,21.2,15.3,10.5,1.8,0,4.5,10.5
2007-06-23,1687,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,2,0,2007.0,6.0,23,NA,NA,NA,NA,NA,NA,NA,87,21.5,15.9,13.2,2.8,0,3.9,10.2
2007-06-24,2126,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0,2007.0,6.0,24,NA,NA,NA,NA,NA,NA,NA,77,21.5,17.5,13.9,0.1,0,3.6,9.5
2007-06-25,1056,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0,2007.0,6.0,25,NA,NA,NA,NA,NA,NA,NA,81,21.0,16.9,10.6,1.3,0,3.4,12.4
2007-06-26,1037,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0,2007.0,6.0,26,NA,NA,NA,NA,NA,NA,NA,83,15.1,12.7,10.2,5.8,0,1.5,20.5
2007-06-27,1069,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0,2007.0,6.0,27,NA,NA,NA,NA,NA,NA,NA,73,17.6,12.5,8.2,0.6,0,4.6,14.2
2007-06-28,1028,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0,2007.0,6.0,28,NA,NA,NA,NA,NA,NA,NA,73,19.0,14.0,10.0,1.1,0,4.8,12.9
2007-06-29,1003,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0,2007.0,6.0,29,NA,NA,NA,NA,NA,NA,NA,83,17.8,14.4,12.1,3.3,0,0.1,13.9
2007-06-30,1625,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0,2007.0,6.0,30,NA,NA,NA,NA,NA,NA,NA,80,20.0,16.0,13.2,0.9,0,1.9,12.0
2007-07-01,2136,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0,2007.0,7.0,1,NA,NA,NA,NA,NA,NA,NA,83,25.5,18.8,15.1,4.5,0,3.6,10.7
2007-07-02,1010,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0,2007.0,7.0,2,NA,NA,NA,NA,NA,NA,NA,86,23.5,17.1,13.8,2.9,0,3.9,11.6
2007-07-03,1085,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0,2007.0,7.0,3,NA,NA,NA,NA,NA,NA,NA,89,17.9,14.3,12.2,7.9,0,0.8,10.7
2007-07-04,1314,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0,2007.0,7.0,4,NA,NA,NA,NA,NA,NA,NA,86,18.9,14.4,11.8,4.4,0,4.1,10.2
2007-07-05,1208,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0,2007.0,7.0,5,NA,NA,NA,NA,NA,NA,NA,83,20.5,15.6,12.7,2.0,0,5.1,12.6
2007-07-06,1171,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0,2007.0,7.0,6,NA,NA,NA,NA,NA,NA,NA,85,16.3,14.2,12.4,6.6,0,0.3,18.9
2007-07-07,1382,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0,2007.0,7.0,7,NA,NA,NA,NA,NA,NA,NA,81,20.8,15.7,10.9,1.7,0,6.6,15.0
2007-07-08,1953,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0,2007.0,7.0,8,NA,NA,NA,NA,NA,NA,NA,69,22.3,16.7,10.6,2.2,0,11.5,8.1
2007-07-09,1268,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0,2007.0,7.0,9,NA,NA,NA,NA,NA,NA,NA,88,17.1,13.6,9.7,5.2,0,0.3,6.6
2007-07-10,1270,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0,2007.0,7.0,10,NA,NA,NA,NA,NA,NA,NA,85,20.7,13.5,9.2,7.8,0,4.8,13.7
2007-07-11,1527,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0,2007.0,7.0,11,NA,NA,NA,NA,NA,NA,NA,89,17.5,13.7,11.0,4.5,0,0.3,13.3
2007-07-12,1200,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0,2007.0,7.0,12,NA,NA,NA,NA,NA,NA,NA,87,19.6,15.4,12.7,2.3,0,1.2,13.8
