date,air_humidity_DWD,air_temperature_daily_max_DWD,air_temperature_daily_mean_DWD,air_temperature_daily_min_DWD,precipitation_DWD,snow_height_DWD,sunshine_hours_DWD,wind_speed_max_DWD
10/7/2010,88,18.2,15.7,13.4,0,0,0.1,7.4
10/8/2010,90,17.7,13.5,8.5,0,0,1.8,6.9
10/9/2010,77,18.7,12,6.8,0,0,8.4,10.8
10/10/2010,78,14.8,9.3,3.9,0,0,8.7,9.1
10/11/2010,78,14.3,8.1,2.3,0,0,8.7,7.6
10/12/2010,92,9.4,5.4,2.8,0,0,0.1,6.4
10/13/2010,85,11.2,6.3,1.8,0,0,7.2,7.9
10/14/2010,94,11.2,7,1,0.4,0,0.2,6.8
10/15/2010,93,12.6,10,8.6,13.9,0,0.4,7.3
10/16/2010,89,8.6,7,4.6,5.4,0,0,12.5
10/17/2010,85,8.5,5.4,2,0,0,0.6,8.1
10/18/2010,84,9.9,6,0.8,2.2,0,4.8,11.3
10/19/2010,90,11.7,7.8,6.1,5.4,0,3.5,11.7
10/20/2010,88,9.8,5.8,2,3.6,0,4.1,16.6
10/21/2010,80,9.3,5.3,2.1,0.3,0,2.1,14
10/22/2010,80,9.8,7.1,5.1,0,0,1.2,11.8
10/23/2010,77,8.7,6.8,4.5,2.6,0,2.8,15.9
10/24/2010,86,9.4,6.6,2.9,2.5,0,1.6,16.3
10/25/2010,83,9.7,5.2,1.8,0,0,6.1,9.4
10/26/2010,82,9.5,6.3,3,0.9,0,2.9,9.2
10/27/2010,82,9.9,8,5.8,2.6,0,0,12.7
10/28/2010,90,11.1,9.2,6.9,0,0,0,10.4
10/29/2010,78,13.5,10,5.5,0,0,5.8,9.6
10/30/2010,78,15.1,11.6,7.1,0.8,0,0.1,9.7
10/31/2010,97,11.4,8,5.1,4.2,0,0.5,6.2
11/1/2010,97,7.9,7.3,6.5,0,0,0,4.8
11/2/2010,90,12.4,9.5,6.7,0.1,0,0.4,13.1
11/3/2010,86,12.8,11.5,9.8,5.5,0,0.9,15.7
11/4/2010,93,14.6,13.8,10.8,12.5,0,0,17.9
11/5/2010,93,14.6,12.8,9.9,33.1,0,0,18
11/6/2010,95,10.1,8.3,4.7,0.8,0,0.9,8.8
11/7/2010,91,7.8,4.3,1.3,0,0,3.2,8.3
11/8/2010,85,5.9,3.9,2.2,1.3,0,0.4,9.8
11/9/2010,92,5.4,4.2,2.5,2.2,0,0,9.6
11/10/2010,96,6,5,2.5,6.6,0,0,8.5
11/11/2010,89,8.4,4.9,2.6,15.3,0,1.7,21.4
11/12/2010,77,11.8,9.9,8.1,4.6,0,0.5,20.3
11/13/2010,93,11.1,9.8,8.6,6.9,0,0,10.4
11/14/2010,90,13.9,12.3,8.8,2.1,0,0,19.9
11/15/2010,82,10.6,7.5,3.4,0,0,1.3,13.6
11/16/2010,91,8.8,4.7,1.5,0,0,4.8,5.8
11/17/2010,87,5.6,4.4,3.9,0.5,0,0.4,8.5
11/18/2010,92,6.6,4.9,3.8,0,0,0,4.6
11/19/2010,89,7.9,6.3,4.4,0.5,0,0,5.2
11/20/2010,88,8.8,7.1,5.6,0,0,0,5.4
11/21/2010,90,6.4,4.7,2.9,0,0,0.5,10.4
11/22/2010,82,5.6,4.4,3,0,0,0,11.5
11/23/2010,90,5.6,3.9,2.9,6.6,0,0,13
11/24/2010,93,3.8,1.9,-0.1,0.8,0,0.3,8.4
11/25/2010,91,3.1,1.7,-0.8,0,0,0,5.8
11/26/2010,89,0.4,-1.7,-5.1,0,0,2.3,4.1
11/27/2010,94,-1.1,-3.8,-6.6,0,0,1.6,3.8
11/28/2010,89,-1.4,-3.5,-5.1,0,0,6.2,9.2
11/29/2010,88,-0.2,-1.7,-3.2,0.7,0,0,11.1
11/30/2010,NA,-0.7,-2.6,-6,0,2,4.8,12.4
12/1/2010,NA,NA,NA,NA,0.5,0,NA,NA
12/2/2010,NA,NA,NA,NA,0.4,1,NA,NA
12/3/2010,NA,NA,NA,NA,0,3,NA,NA
12/4/2010,NA,NA,NA,NA,10.1,2,NA,NA
12/5/2010,NA,NA,NA,NA,0,9,NA,NA
12/6/2010,NA,NA,NA,NA,0,7,NA,NA
12/7/2010,NA,NA,NA,NA,0,5,NA,NA
12/8/2010,NA,NA,NA,NA,6.2,4,NA,NA
12/9/2010,NA,NA,NA,NA,1.3,10,NA,NA
12/10/2010,NA,NA,NA,NA,10.5,7,NA,NA
12/11/2010,NA,NA,NA,NA,5.4,0,NA,NA
12/12/2010,NA,NA,NA,NA,0,0,NA,NA
12/13/2010,NA,NA,NA,NA,4.2,0,NA,NA
12/14/2010,NA,NA,NA,NA,0.2,6,NA,NA
12/15/2010,NA,NA,NA,NA,0,5,NA,NA
12/16/2010,NA,NA,NA,NA,10.6,5,NA,NA
12/17/2010,NA,NA,NA,NA,2.9,15,NA,NA
12/18/2010,NA,NA,NA,NA,4.5,19,NA,NA
12/19/2010,NA,NA,NA,NA,3.5,23,NA,NA
12/20/2010,NA,NA,NA,NA,0,23,NA,NA
12/21/2010,NA,NA,NA,NA,0,20,NA,NA
12/22/2010,NA,NA,NA,NA,3.1,18,NA,NA
12/23/2010,NA,NA,NA,NA,8,18,NA,NA
12/24/2010,NA,NA,NA,NA,0,20,NA,NA
12/25/2010,NA,NA,NA,NA,3.9,20,NA,NA
12/26/2010,NA,NA,NA,NA,0.7,24,NA,NA
12/27/2010,NA,NA,NA,NA,0,22,NA,NA
12/28/2010,NA,NA,NA,NA,0,20,NA,NA
12/29/2010,NA,NA,NA,NA,0,19,NA,NA
12/30/2010,NA,NA,NA,NA,2,19,NA,NA
12/31/2010,NA,NA,NA,NA,1.7,18,NA,NA
1/1/2011,NA,NA,NA,NA,0.6,14,NA,NA
1/2/2011,NA,NA,NA,NA,0.8,14,NA,NA
1/3/2011,NA,NA,NA,NA,0.6,13,NA,NA
1/4/2011,NA,NA,NA,NA,0,12,NA,NA
1/5/2011,NA,NA,NA,NA,1.5,10,NA,NA
1/6/2011,NA,NA,NA,NA,9.3,8,NA,NA
1/7/2011,NA,NA,NA,NA,4.6,5,NA,NA
1/8/2011,NA,NA,NA,NA,6.2,0,NA,NA
1/9/2011,NA,NA,NA,NA,0,0,NA,NA
1/10/2011,NA,NA,NA,NA,0,0,NA,NA
1/11/2011,NA,NA,NA,NA,0.7,0,NA,NA
1/12/2011,NA,NA,NA,NA,12.8,0,NA,NA
1/13/2011,NA,NA,NA,NA,10,0,NA,NA
1/14/2011,NA,NA,NA,NA,8.2,0,NA,NA
1/15/2011,NA,NA,NA,NA,0,0,NA,NA
1/16/2011,NA,NA,NA,NA,0,0,NA,NA
1/17/2011,NA,NA,NA,NA,2.8,0,NA,NA
1/18/2011,NA,NA,NA,NA,3.7,0,NA,NA
1/19/2011,NA,NA,NA,NA,4.6,0,NA,NA
1/20/2011,NA,NA,NA,NA,0,0,NA,NA
1/21/2011,NA,NA,NA,NA,2.1,0,NA,NA
1/22/2011,NA,NA,NA,NA,2.1,0,NA,NA
1/23/2011,NA,NA,NA,NA,0.4,0,NA,NA
1/24/2011,NA,NA,NA,NA,5,0,NA,NA
1/25/2011,NA,NA,NA,NA,1.9,0,NA,NA
1/26/2011,NA,NA,NA,NA,0,0,NA,NA
1/27/2011,NA,NA,NA,NA,0,0,NA,NA
1/28/2011,NA,NA,NA,NA,0,0,NA,NA
1/29/2011,NA,NA,NA,NA,0,0,NA,NA
1/30/2011,NA,NA,NA,NA,0,0,NA,NA
1/31/2011,NA,NA,NA,NA,0,0,NA,NA
2/1/2011,NA,NA,NA,NA,1.5,0,NA,NA
2/2/2011,NA,NA,NA,NA,0.8,0,NA,NA
2/3/2011,NA,NA,NA,NA,2.3,0,NA,NA
2/4/2011,NA,NA,NA,NA,0.5,0,NA,NA
2/5/2011,NA,NA,NA,NA,1.4,0,NA,NA
2/6/2011,NA,NA,NA,NA,0.1,0,NA,NA
2/7/2011,NA,NA,NA,NA,0,0,NA,NA
2/8/2011,NA,NA,NA,NA,0,0,NA,NA
2/9/2011,NA,NA,NA,NA,0,0,NA,NA
2/10/2011,NA,NA,NA,NA,10,0,NA,NA
2/11/2011,NA,NA,NA,NA,1.2,0,NA,NA
2/12/2011,NA,NA,NA,NA,8.3,0,NA,NA
2/13/2011,NA,NA,NA,NA,0,0,NA,NA
2/14/2011,NA,NA,NA,NA,3.9,0,NA,NA
2/15/2011,NA,NA,NA,NA,0.8,0,NA,NA
2/16/2011,NA,NA,NA,NA,0,0,NA,NA
2/17/2011,NA,NA,NA,NA,0,0,NA,NA
2/18/2011,NA,NA,NA,NA,0,0,NA,NA
2/19/2011,NA,NA,NA,NA,0,0,NA,NA
2/20/2011,NA,NA,NA,NA,0,0,NA,NA
2/21/2011,NA,NA,NA,NA,0,0,NA,NA
2/22/2011,NA,NA,NA,NA,0,0,NA,NA
2/23/2011,NA,NA,NA,NA,0,0,NA,NA
2/24/2011,NA,NA,NA,NA,0,0,NA,NA
2/25/2011,NA,NA,NA,NA,0,0,NA,NA
2/26/2011,NA,NA,NA,NA,0.6,0,NA,NA
2/27/2011,NA,NA,NA,NA,3.3,0,NA,NA
2/28/2011,NA,NA,NA,NA,0,0,NA,NA
3/1/2011,NA,NA,NA,NA,0,0,NA,NA
3/2/2011,NA,NA,NA,NA,0,0,NA,NA
3/3/2011,NA,NA,NA,NA,0,0,NA,NA
3/4/2011,NA,NA,NA,NA,0,0,NA,NA
3/5/2011,NA,NA,NA,NA,0,0,NA,NA
3/6/2011,NA,NA,NA,NA,0,0,NA,NA
3/7/2011,NA,NA,NA,NA,0,0,NA,NA
3/8/2011,NA,NA,NA,NA,0,0,NA,NA
3/9/2011,NA,NA,NA,NA,0.6,0,NA,NA
3/10/2011,NA,NA,NA,NA,1.3,0,NA,NA
3/11/2011,NA,NA,NA,NA,0,0,NA,NA
3/12/2011,NA,NA,NA,NA,0,0,NA,NA
3/13/2011,NA,NA,NA,NA,1.1,0,NA,NA
3/14/2011,NA,NA,NA,NA,0.5,0,NA,NA
3/15/2011,NA,NA,NA,NA,0,0,NA,NA
3/16/2011,NA,NA,NA,NA,0,0,NA,NA
3/17/2011,NA,NA,NA,NA,0.6,0,NA,NA
3/18/2011,NA,NA,NA,NA,0,0,NA,NA
3/19/2011,NA,NA,NA,NA,0,0,NA,NA
3/20/2011,NA,NA,NA,NA,0,0,NA,NA
3/21/2011,NA,NA,NA,NA,0,0,NA,NA
3/22/2011,NA,NA,NA,NA,0,0,NA,NA
3/23/2011,NA,NA,NA,NA,0,0,NA,NA
3/24/2011,NA,NA,NA,NA,0,0,NA,NA
3/25/2011,NA,NA,NA,NA,0,0,NA,NA
3/26/2011,NA,NA,NA,NA,0,0,NA,NA
3/27/2011,NA,NA,NA,NA,0,0,NA,NA
3/28/2011,NA,NA,NA,NA,0,0,NA,NA
3/29/2011,NA,NA,NA,NA,0,0,NA,NA
3/30/2011,NA,NA,NA,NA,3.4,0,NA,NA
3/31/2011,NA,NA,NA,NA,2.5,0,NA,NA
4/1/2011,NA,NA,NA,NA,0.2,0,NA,NA
4/2/2011,NA,NA,NA,NA,2.3,0,NA,NA
4/3/2011,NA,NA,NA,NA,19.3,0,NA,NA
4/4/2011,NA,NA,NA,NA,0,0,NA,NA
4/5/2011,NA,NA,NA,NA,0,0,NA,NA
4/6/2011,NA,NA,NA,NA,0,0,NA,NA
4/7/2011,NA,NA,NA,NA,0,0,NA,NA
4/8/2011,NA,NA,NA,NA,0,0,NA,NA
4/9/2011,NA,NA,NA,NA,0,0,NA,NA
4/10/2011,NA,NA,NA,NA,0,0,NA,NA
4/11/2011,NA,NA,NA,NA,3.3,0,NA,NA
4/12/2011,NA,NA,NA,NA,0.7,0,NA,NA
4/13/2011,NA,NA,NA,NA,0,0,NA,NA
4/14/2011,NA,NA,NA,NA,0,0,NA,NA
4/15/2011,NA,NA,NA,NA,0,0,NA,NA
4/16/2011,NA,NA,NA,NA,0,0,NA,NA
4/17/2011,NA,NA,NA,NA,0,0,NA,NA
4/18/2011,NA,NA,NA,NA,0,0,NA,NA
4/19/2011,NA,NA,NA,NA,0,0,NA,NA
4/20/2011,NA,NA,NA,NA,0,0,NA,NA
4/21/2011,NA,NA,NA,NA,0,0,NA,NA
4/22/2011,NA,NA,NA,NA,0,0,NA,NA
4/23/2011,NA,NA,NA,NA,0,0,NA,NA
4/24/2011,NA,NA,NA,NA,0,0,NA,NA
4/25/2011,NA,NA,NA,NA,0,0,NA,NA
4/26/2011,NA,NA,NA,NA,0,0,NA,NA
4/27/2011,NA,NA,NA,NA,8.5,0,NA,NA
4/28/2011,NA,NA,NA,NA,1.7,0,NA,NA
4/29/2011,NA,NA,NA,NA,0,0,NA,NA
4/30/2011,NA,NA,NA,NA,0,0,NA,NA
5/1/2011,NA,NA,NA,NA,0,0,NA,NA
5/2/2011,NA,NA,NA,NA,0,0,NA,NA
5/3/2011,NA,NA,NA,NA,0.2,0,NA,NA
5/4/2011,NA,NA,NA,NA,0.9,0,NA,NA
5/5/2011,NA,NA,NA,NA,0,0,NA,NA
5/6/2011,NA,NA,NA,NA,0,0,NA,NA
5/7/2011,NA,NA,NA,NA,0,0,NA,NA
5/8/2011,NA,NA,NA,NA,0,0,NA,NA
5/9/2011,NA,NA,NA,NA,0,0,NA,NA
5/10/2011,NA,NA,NA,NA,0,0,NA,NA
5/11/2011,NA,NA,NA,NA,0,0,NA,NA
5/12/2011,NA,NA,NA,NA,1.3,0,NA,NA
5/13/2011,NA,NA,NA,NA,0,0,NA,NA
5/14/2011,NA,NA,NA,NA,0.2,0,NA,NA
5/15/2011,NA,NA,NA,NA,1.6,0,NA,NA
5/16/2011,NA,NA,NA,NA,7.6,0,NA,NA
5/17/2011,NA,NA,NA,NA,1.8,0,NA,NA
5/18/2011,NA,NA,NA,NA,0,0,NA,NA
5/19/2011,NA,NA,NA,NA,0,0,NA,NA
5/20/2011,NA,NA,NA,NA,0,0,NA,NA
5/21/2011,NA,NA,NA,NA,0,0,NA,NA
5/22/2011,NA,NA,NA,NA,1.9,0,NA,NA
5/23/2011,NA,NA,NA,NA,0,0,NA,NA
5/24/2011,NA,NA,NA,NA,0,0,NA,NA
5/25/2011,NA,NA,NA,NA,0,0,NA,NA
5/26/2011,NA,NA,NA,NA,0.9,0,NA,NA
5/27/2011,NA,NA,NA,NA,2.4,0,NA,NA
5/28/2011,NA,NA,NA,NA,1,0,NA,NA
5/29/2011,NA,NA,NA,NA,0,0,NA,NA
5/30/2011,NA,NA,NA,NA,0,0,NA,NA
5/31/2011,NA,NA,NA,NA,11.5,0,NA,NA
6/1/2011,NA,NA,NA,NA,0,0,NA,NA
6/2/2011,NA,NA,NA,NA,0,0,NA,NA
6/3/2011,NA,NA,NA,NA,0,0,NA,NA
6/4/2011,NA,NA,NA,NA,0.3,0,NA,NA
6/5/2011,NA,NA,NA,NA,16.6,0,NA,NA
6/6/2011,NA,NA,NA,NA,2.3,0,NA,NA
6/7/2011,NA,NA,NA,NA,14.9,0,NA,NA
6/8/2011,NA,NA,NA,NA,2.3,0,NA,NA
6/9/2011,NA,NA,NA,NA,0,0,NA,NA
6/10/2011,NA,NA,NA,NA,0.6,0,NA,NA
6/11/2011,NA,NA,NA,NA,0.1,0,NA,NA
6/12/2011,NA,NA,NA,NA,0,0,NA,NA
6/13/2011,NA,NA,NA,NA,0,0,NA,NA
6/14/2011,NA,NA,NA,NA,0,0,NA,NA
6/15/2011,NA,NA,NA,NA,0,0,NA,NA
6/16/2011,NA,NA,NA,NA,5.9,0,NA,NA
6/17/2011,NA,NA,NA,NA,1.2,0,NA,NA
6/18/2011,NA,NA,NA,NA,3.1,0,NA,NA
6/19/2011,NA,NA,NA,NA,7.9,0,NA,NA
6/20/2011,NA,NA,NA,NA,0.2,0,NA,NA
6/21/2011,NA,NA,NA,NA,0.3,0,NA,NA
6/22/2011,NA,NA,NA,NA,4.5,0,NA,NA
6/23/2011,NA,NA,NA,NA,0.5,0,NA,NA
6/24/2011,NA,NA,NA,NA,4.3,0,NA,NA
6/25/2011,NA,NA,NA,NA,1.7,0,NA,NA
6/26/2011,NA,NA,NA,NA,0,0,NA,NA
6/27/2011,NA,NA,NA,NA,0,0,NA,NA
6/28/2011,NA,NA,NA,NA,0.7,0,NA,NA
6/29/2011,NA,NA,NA,NA,2.5,0,NA,NA
6/30/2011,NA,NA,NA,NA,0.5,0,NA,NA
7/1/2011,NA,NA,NA,NA,0.1,0,NA,NA
7/2/2011,NA,NA,NA,NA,0.2,0,NA,NA
7/3/2011,NA,NA,NA,NA,0.6,0,NA,NA
7/4/2011,NA,NA,NA,NA,0,0,NA,NA
7/5/2011,NA,NA,NA,NA,0,0,NA,NA
7/6/2011,NA,NA,NA,NA,0,0,NA,NA
7/7/2011,NA,NA,NA,NA,0,0,NA,NA
7/8/2011,NA,NA,NA,NA,2.7,0,NA,NA
7/9/2011,NA,NA,NA,NA,0,0,NA,NA
7/10/2011,NA,NA,NA,NA,0,0,NA,NA
7/11/2011,NA,NA,NA,NA,0,0,NA,NA
7/12/2011,NA,NA,NA,NA,0.1,0,NA,NA
7/13/2011,NA,NA,NA,NA,2.5,0,NA,NA
7/14/2011,NA,NA,NA,NA,11.8,0,NA,NA
7/15/2011,NA,NA,NA,NA,0.7,0,NA,NA
7/16/2011,NA,NA,NA,NA,8.1,0,NA,NA
7/17/2011,NA,NA,NA,NA,0.6,0,NA,NA
7/18/2011,NA,NA,NA,NA,0,0,NA,NA
7/19/2011,NA,NA,NA,NA,1.6,0,NA,NA
7/20/2011,NA,NA,NA,NA,0,0,NA,NA
7/21/2011,NA,NA,NA,NA,0,0,NA,NA
7/22/2011,NA,NA,NA,NA,0.2,0,NA,NA
7/23/2011,NA,NA,NA,NA,5,0,NA,NA
7/24/2011,NA,NA,NA,NA,12.4,0,NA,NA
7/25/2011,NA,NA,NA,NA,0.2,0,NA,NA
7/26/2011,NA,NA,NA,NA,0,0,NA,NA
7/27/2011,NA,NA,NA,NA,0.5,0,NA,NA
7/28/2011,NA,NA,NA,NA,0,0,NA,NA
7/29/2011,NA,NA,NA,NA,2,0,NA,NA
7/30/2011,NA,NA,NA,NA,0.2,0,NA,NA
7/31/2011,NA,NA,NA,NA,0,0,NA,NA
8/1/2011,NA,NA,NA,NA,0,0,NA,NA
8/2/2011,NA,NA,NA,NA,0,0,NA,NA
8/3/2011,NA,NA,NA,NA,7.8,0,NA,NA
8/4/2011,NA,NA,NA,NA,1.9,0,NA,NA
8/5/2011,NA,NA,NA,NA,0.2,0,NA,NA
8/6/2011,NA,NA,NA,NA,6.5,0,NA,NA
8/7/2011,NA,NA,NA,NA,0.9,0,NA,NA
8/8/2011,NA,NA,NA,NA,5.2,0,NA,NA
8/9/2011,NA,NA,NA,NA,3.1,0,NA,NA
8/10/2011,NA,NA,NA,NA,0.7,0,NA,NA
8/11/2011,NA,NA,NA,NA,5.5,0,NA,NA
8/12/2011,NA,NA,NA,NA,18,0,NA,NA
8/13/2011,NA,NA,NA,NA,6.8,0,NA,NA
8/14/2011,NA,NA,NA,NA,7.7,0,NA,NA
8/15/2011,NA,NA,NA,NA,0,0,NA,NA
8/16/2011,NA,NA,NA,NA,0,0,NA,NA
8/17/2011,NA,NA,NA,NA,0,0,NA,NA
8/18/2011,NA,NA,NA,NA,29.4,0,NA,NA
8/19/2011,NA,NA,NA,NA,0,0,NA,NA
8/20/2011,NA,NA,NA,NA,0,0,NA,NA
8/21/2011,NA,NA,NA,NA,0,0,NA,NA
8/22/2011,NA,NA,NA,NA,3.9,0,NA,NA
8/23/2011,NA,NA,NA,NA,0.5,0,NA,NA
8/24/2011,NA,NA,NA,NA,0,0,NA,NA
8/25/2011,NA,NA,NA,NA,0,0,NA,NA
8/26/2011,NA,NA,NA,NA,14.7,0,NA,NA
8/27/2011,NA,NA,NA,NA,9.3,0,NA,NA
8/28/2011,NA,NA,NA,NA,2.8,0,NA,NA
8/29/2011,NA,NA,NA,NA,0.5,0,NA,NA
8/30/2011,NA,NA,NA,NA,1,0,NA,NA
8/31/2011,NA,NA,NA,NA,0.3,0,NA,NA
9/1/2011,NA,NA,NA,NA,0,0,NA,NA
9/2/2011,NA,NA,NA,NA,0,0,NA,NA
9/3/2011,NA,NA,NA,NA,1.1,0,NA,NA
9/4/2011,NA,NA,NA,NA,6.1,0,NA,NA
9/5/2011,NA,NA,NA,NA,0.5,0,NA,NA
9/6/2011,NA,NA,NA,NA,28,0,NA,NA
9/7/2011,NA,NA,NA,NA,3.4,0,NA,NA
9/8/2011,NA,NA,NA,NA,2.7,0,NA,NA
9/9/2011,NA,NA,NA,NA,0.3,0,NA,NA
9/10/2011,NA,NA,NA,NA,0,0,NA,NA
9/11/2011,NA,NA,NA,NA,0.8,0,NA,NA
9/12/2011,NA,NA,NA,NA,0,0,NA,NA
9/13/2011,NA,NA,NA,NA,0,0,NA,NA
9/14/2011,NA,NA,NA,NA,0,0,NA,NA
9/15/2011,NA,NA,NA,NA,0,0,NA,NA
9/16/2011,NA,NA,NA,NA,0.8,0,NA,NA
9/17/2011,NA,NA,NA,NA,4.5,0,NA,NA
9/18/2011,NA,NA,NA,NA,0,0,NA,NA
9/19/2011,NA,NA,NA,NA,0,0,NA,NA
9/20/2011,NA,NA,NA,NA,0,0,NA,NA
9/21/2011,NA,NA,NA,NA,0.1,0,NA,NA
9/22/2011,NA,NA,NA,NA,0,0,NA,NA
9/23/2011,NA,NA,NA,NA,0,0,NA,NA
9/24/2011,NA,NA,NA,NA,0,0,NA,NA
9/25/2011,NA,NA,NA,NA,0,0,NA,NA
9/26/2011,NA,NA,NA,NA,0,0,NA,NA
9/27/2011,NA,NA,NA,NA,0,0,NA,NA
9/28/2011,NA,NA,NA,NA,0,0,NA,NA
9/29/2011,NA,NA,NA,NA,0,0,NA,NA
9/30/2011,NA,NA,NA,NA,0,0,NA,NA
10/1/2011,NA,NA,NA,NA,0,0,NA,NA
10/2/2011,NA,NA,NA,NA,0,0,NA,NA
10/3/2011,NA,NA,NA,NA,0,0,NA,NA
10/4/2011,NA,NA,NA,NA,0,0,NA,NA
10/5/2011,NA,NA,NA,NA,0.5,0,NA,NA
10/6/2011,NA,NA,NA,NA,4.9,0,NA,NA
10/7/2011,NA,NA,NA,NA,9.5,0,NA,NA
10/8/2011,NA,NA,NA,NA,1.9,0,NA,NA
10/9/2011,NA,NA,NA,NA,3.5,0,NA,NA
10/10/2011,NA,NA,NA,NA,2.6,0,NA,NA
10/11/2011,NA,NA,NA,NA,16.5,0,NA,NA
10/12/2011,NA,NA,NA,NA,3.4,0,NA,NA
10/13/2011,NA,NA,NA,NA,0,0,NA,NA
10/14/2011,NA,NA,NA,NA,0,0,NA,NA
10/15/2011,NA,NA,NA,NA,0,0,NA,NA
10/16/2011,NA,NA,NA,NA,0,0,NA,NA
10/17/2011,NA,NA,NA,NA,0,0,NA,NA
10/18/2011,NA,NA,NA,NA,5.2,0,NA,NA
10/19/2011,NA,NA,NA,NA,5.7,0,NA,NA
10/20/2011,NA,NA,NA,NA,0,0,NA,NA
10/21/2011,NA,NA,NA,NA,0,0,NA,NA
10/22/2011,NA,NA,NA,NA,0,0,NA,NA
10/23/2011,NA,NA,NA,NA,0,0,NA,NA
10/24/2011,NA,NA,NA,NA,0,0,NA,NA
10/25/2011,NA,NA,NA,NA,0.1,0,NA,NA
10/26/2011,NA,NA,NA,NA,0,0,NA,NA
10/27/2011,NA,NA,NA,NA,0,0,NA,NA
10/28/2011,NA,NA,NA,NA,0,0,NA,NA
10/29/2011,NA,NA,NA,NA,0,0,NA,NA
10/30/2011,NA,NA,NA,NA,0,0,NA,NA
10/31/2011,NA,NA,NA,NA,0,0,NA,NA
11/1/2011,NA,NA,NA,NA,0.1,0,NA,NA
11/2/2011,NA,NA,NA,NA,0,0,NA,NA
11/3/2011,NA,NA,NA,NA,0,0,NA,NA
11/4/2011,NA,NA,NA,NA,0,0,NA,NA
11/5/2011,NA,NA,NA,NA,0,0,NA,NA
11/6/2011,NA,NA,NA,NA,0.3,0,NA,NA
11/7/2011,NA,NA,NA,NA,0,0,NA,NA
11/8/2011,NA,NA,NA,NA,0,0,NA,NA
11/9/2011,NA,NA,NA,NA,0,0,NA,NA
11/10/2011,NA,NA,NA,NA,0,0,NA,NA
11/11/2011,NA,NA,NA,NA,0,0,NA,NA
11/12/2011,NA,NA,NA,NA,0,0,NA,NA
11/13/2011,NA,NA,NA,NA,0,0,NA,NA
11/14/2011,NA,NA,NA,NA,0,0,NA,NA
11/15/2011,NA,NA,NA,NA,0,0,NA,NA
11/16/2011,NA,NA,NA,NA,0,0,NA,NA
11/17/2011,NA,NA,NA,NA,0,0,NA,NA
11/18/2011,NA,NA,NA,NA,0,0,NA,NA
11/19/2011,NA,NA,NA,NA,0,0,NA,NA
11/20/2011,NA,NA,NA,NA,0,0,NA,NA
11/21/2011,NA,NA,NA,NA,0,0,NA,NA
11/22/2011,NA,NA,NA,NA,0,0,NA,NA
11/23/2011,NA,NA,NA,NA,0.2,0,NA,NA
11/24/2011,NA,NA,NA,NA,0,0,NA,NA
11/25/2011,NA,NA,NA,NA,0,0,NA,NA
11/26/2011,NA,NA,NA,NA,0,0,NA,NA
11/27/2011,NA,NA,NA,NA,2.3,0,NA,NA
11/28/2011,NA,NA,NA,NA,0,0,NA,NA
11/29/2011,NA,NA,NA,NA,0.5,0,NA,NA
11/30/2011,NA,NA,NA,NA,0,0,NA,NA
12/1/2011,NA,NA,NA,NA,9.6,0,NA,NA
12/2/2011,NA,NA,NA,NA,3.5,0,NA,NA
12/3/2011,NA,NA,NA,NA,6.4,0,NA,NA
12/4/2011,NA,NA,NA,NA,2.7,0,NA,NA
12/5/2011,NA,NA,NA,NA,5.7,0,NA,NA
12/6/2011,NA,NA,NA,NA,4.2,0,NA,NA
12/7/2011,NA,NA,NA,NA,11.3,0,NA,NA
12/8/2011,NA,NA,NA,NA,6.5,0,NA,NA
12/9/2011,NA,NA,NA,NA,0.7,0,NA,NA
12/10/2011,NA,NA,NA,NA,0,0,NA,NA
12/11/2011,NA,NA,NA,NA,0.3,0,NA,NA
12/12/2011,NA,NA,NA,NA,8.5,0,NA,NA
12/13/2011,NA,NA,NA,NA,4.6,0,NA,NA
12/14/2011,NA,NA,NA,NA,3.2,0,NA,NA
12/15/2011,NA,NA,NA,NA,11.3,0,NA,NA
12/16/2011,NA,NA,NA,NA,15.5,0,NA,NA
12/17/2011,NA,NA,NA,NA,2.7,0,NA,NA
12/18/2011,NA,NA,NA,NA,4.3,0,NA,NA
12/19/2011,NA,NA,NA,NA,5.3,0,NA,NA
12/20/2011,NA,NA,NA,NA,3.6,3,NA,NA
12/21/2011,NA,NA,NA,NA,3.2,0,NA,NA
12/22/2011,NA,NA,NA,NA,3.8,0,NA,NA
12/23/2011,NA,NA,NA,NA,7.7,0,NA,NA
12/24/2011,NA,NA,NA,NA,2.1,0,NA,NA
12/25/2011,NA,NA,NA,NA,1.4,0,NA,NA
12/26/2011,NA,NA,NA,NA,0.7,0,NA,NA
12/27/2011,NA,NA,NA,NA,0,0,NA,NA
12/28/2011,NA,NA,NA,NA,0.6,0,NA,NA
12/29/2011,NA,NA,NA,NA,10.3,0,NA,NA
12/30/2011,NA,NA,NA,NA,0.4,0,NA,NA
12/31/2011,NA,NA,NA,NA,2.5,0,NA,NA
1/1/2012,NA,NA,NA,NA,9.9,0,NA,NA
1/2/2012,NA,NA,NA,NA,1.8,0,NA,NA
1/3/2012,NA,NA,NA,NA,10,0,NA,NA
1/4/2012,NA,NA,NA,NA,21.5,0,NA,NA
1/5/2012,NA,NA,NA,NA,6,0,NA,NA
1/6/2012,NA,NA,NA,NA,4.3,0,NA,NA
1/7/2012,NA,NA,NA,NA,2.5,0,NA,NA
